Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2025-3-11 23,SUPPORT_2546,3/11/2025 23:00,191.236,191.402,191.102,191.168,1347,191.0302
2025-3-12 00,SUPPORT_2546,3/12/2025 0:00,191.152,191.535,191.152,191.487,3117,191.052
2025-3-12 05,SUPPORT_2547,3/12/2025 5:00,191.451,191.539,191.236,191.334,5678,191.4367
2025-3-12 06,SUPPORT_2547,3/12/2025 6:00,191.334,191.582,191.326,191.449,7085,191.4243
2025-3-12 07,SUPPORT_2548,3/12/2025 7:00,191.451,191.631,191.39,191.434,9639,191.4313
2025-3-12 08,SUPPORT_2548,3/12/2025 8:00,191.433,191.669,191.278,191.616,8537,191.4671
2025-3-12 16,SUPPORT_2549,3/12/2025 16:00,192.334,192.355,191.825,192.006,15237,192.1465
2025-3-12 17,SUPPORT_2549,3/12/2025 17:00,192.005,192.419,191.822,192.331,13536,192.2362
2025-3-13 00,SUPPORT_2550,3/13/2025 0:00,192.072,192.244,191.983,192.173,1850,192.2206
2025-3-13 01,SUPPORT_2550,3/13/2025 1:00,192.172,192.239,191.969,192.236,5124,192.2107
2025-3-13 09,SUPPORT_2551,3/13/2025 9:00,191.39,191.571,191.307,191.415,12033,191.8337
2025-3-13 10,SUPPORT_2551,3/13/2025 10:00,191.412,191.667,191.158,191.511,11649,191.7675
2025-3-13 13,SUPPORT_2552,3/13/2025 13:00,191.944,191.991,191.252,191.382,11613,191.6662
2025-3-13 14,SUPPORT_2552,3/13/2025 14:00,191.38,191.835,191.192,191.661,13895,191.6152
2025-3-13 19,SUPPORT_2553,3/13/2025 19:00,191.061,191.139,190.731,191.026,11047,191.4929
2025-3-13 20,SUPPORT_2553,3/13/2025 20:00,191.025,191.395,191.007,191.344,8586,191.4762
2025-3-14 09,SUPPORT_2554,3/14/2025 9:00,192.391,192.664,192.05,192.249,11969,191.9814
2025-3-14 10,SUPPORT_2554,3/14/2025 10:00,192.248,192.609,192.091,192.534,12617,192.0763
2025-3-14 18,SUPPORT_2555,3/14/2025 18:00,191.799,191.83,191.447,191.74,11568,192.2501
2025-3-14 19,SUPPORT_2555,3/14/2025 19:00,191.733,191.967,191.724,191.893,8679,192.2145
2025-3-17 01,SUPPORT_2556,3/17/2025 1:00,192.092,192.287,191.948,192.083,5483,192.0405
2025-3-17 02,SUPPORT_2556,3/17/2025 2:00,192.084,192.493,191.969,192.374,8388,192.0444
2025-3-17 09,SUPPORT_2557,3/17/2025 9:00,192.597,192.744,192.428,192.529,8566,192.4043
2025-3-17 10,SUPPORT_2557,3/17/2025 10:00,192.53,192.803,192.355,192.726,10608,192.4678
2025-3-17 13,SUPPORT_2558,3/17/2025 13:00,192.614,192.724,192.462,192.551,7878,192.5672
2025-3-17 14,SUPPORT_2558,3/17/2025 14:00,192.551,193.178,192.354,193.032,11656,192.6426
2025-3-17 17,SUPPORT_2559,3/17/2025 17:00,192.903,193.014,192.755,192.888,12170,192.7549
2025-3-17 18,SUPPORT_2559,3/17/2025 18:00,192.887,193.213,192.831,193.199,9845,192.816
2025-3-18 06,SUPPORT_2560,3/18/2025 6:00,194.194,194.262,194.047,194.076,5044,193.9577
2025-3-18 07,SUPPORT_2560,3/18/2025 7:00,194.076,194.267,194.023,194.266,5316,194.0079
2025-3-18 16,SUPPORT_2561,3/18/2025 16:00,193.968,194.247,193.833,194.094,12300,194.3467
2025-3-18 17,SUPPORT_2561,3/18/2025 17:00,194.097,194.182,193.8,194.098,12357,194.3299
2025-3-18 20,SUPPORT_2562,3/18/2025 20:00,194.086,194.119,193.844,194.069,8545,194.2133
2025-3-18 21,SUPPORT_2562,3/18/2025 21:00,194.07,194.146,193.97,194.129,7672,194.1527
2025-3-18 23,SUPPORT_2563,3/18/2025 23:00,194.018,194.039,193.881,193.995,887,194.1031
2025-3-19 00,SUPPORT_2563,3/19/2025 0:00,194.028,194.199,193.934,194.195,1497,194.0897
2025-3-19 03,SUPPORT_2564,3/19/2025 3:00,194.422,194.471,194.175,194.201,5638,194.1608
2025-3-19 04,SUPPORT_2564,3/19/2025 4:00,194.202,194.352,193.937,194.219,6128,194.1603
2025-3-19 09,SUPPORT_2565,3/19/2025 9:00,194.205,194.216,193.251,193.614,12606,194.179
2025-3-19 10,SUPPORT_2565,3/19/2025 10:00,193.613,194.19,193.61,194.111,9336,194.1706
2025-3-20 03,SUPPORT_2566,3/20/2025 3:00,192.916,193.004,192.745,192.822,8406,193.4736
2025-3-20 04,SUPPORT_2566,3/20/2025 4:00,192.822,193.042,192.798,193.041,7080,193.3257
2025-3-20 12,SUPPORT_2567,3/20/2025 12:00,192.693,192.696,192.046,192.472,12230,192.7671
2025-3-20 13,SUPPORT_2567,3/20/2025 13:00,192.467,192.558,192.213,192.213,9954,192.7062
2025-3-20 19,SUPPORT_2568,3/20/2025 19:00,192.851,193.026,192.767,192.813,8254,192.6685
2025-3-20 20,SUPPORT_2568,3/20/2025 20:00,192.813,192.947,192.696,192.843,8355,192.6849
2025-3-21 01,SUPPORT_2569,3/21/2025 1:00,192.813,192.879,192.66,192.673,3442,192.8581
2025-3-21 02,SUPPORT_2569,3/21/2025 2:00,192.674,193.19,192.649,193.146,7603,192.894
2025-3-21 05,SUPPORT_2570,3/21/2025 5:00,193.176,193.229,193.001,193.157,4156,192.9789
2025-3-21 06,SUPPORT_2570,3/21/2025 6:00,193.158,193.421,193.146,193.33,4539,193.0276
2025-3-21 09,SUPPORT_2571,3/21/2025 9:00,193.463,193.581,193.042,193.125,9400,193.1512
2025-3-21 10,SUPPORT_2571,3/21/2025 10:00,193.123,193.494,192.941,193.425,9948,193.2122
2025-3-21 17,SUPPORT_2572,3/21/2025 17:00,192.537,192.602,192.03,192.083,10875,192.8587
2025-3-21 18,SUPPORT_2572,3/21/2025 18:00,192.084,192.822,192.028,192.814,11186,192.7937
2025-3-21 22,SUPPORT_2573,3/21/2025 22:00,192.918,192.936,192.734,192.759,2113,192.647
2025-3-24 00,SUPPORT_2573,3/24/2025 0:00,192.707,193.22,192.707,193.152,3655,192.6885
2025-3-24 07,SUPPORT_2574,3/24/2025 7:00,193.443,193.533,193.347,193.44,6224,193.3497
2025-3-24 08,SUPPORT_2574,3/24/2025 8:00,193.439,193.764,193.42,193.697,7305,193.4274
2025-3-24 10,SUPPORT_2575,3/24/2025 10:00,193.747,194.002,193.621,193.794,10361,193.5902
2025-3-24 11,SUPPORT_2575,3/24/2025 11:00,193.794,194.009,193.543,193.84,9508,193.6312
2025-3-24 14,SUPPORT_2576,3/24/2025 14:00,193.837,194.002,193.795,193.921,8057,193.7124
2025-3-24 15,SUPPORT_2576,3/24/2025 15:00,193.921,194.115,193.651,194.075,10313,193.7754
2025-3-24 18,SUPPORT_2577,3/24/2025 18:00,194.621,194.718,194.172,194.283,9263,194.058
2025-3-24 19,SUPPORT_2577,3/24/2025 19:00,194.283,194.44,194.157,194.437,7672,194.1272
2025-3-25 03,SUPPORT_2578,3/25/2025 3:00,194.953,194.953,194.593,194.67,7624,194.6512
2025-3-25 04,SUPPORT_2578,3/25/2025 4:00,194.67,194.714,194.538,194.687,6746,194.6916
2025-3-25 07,SUPPORT_2579,3/25/2025 7:00,194.558,194.569,194.385,194.388,3370,194.687
2025-3-25 08,SUPPORT_2579,3/25/2025 8:00,194.387,194.514,194.293,194.417,5543,194.6569
2025-3-25 16,SUPPORT_2580,3/25/2025 16:00,193.877,193.999,193.665,193.854,12406,194.3291
2025-3-25 17,SUPPORT_2580,3/25/2025 17:00,193.857,193.986,193.618,193.903,10731,194.2806
2025-3-25 23,SUPPORT_2581,3/25/2025 23:00,194.001,194.059,193.893,193.996,1138,194.0008
2025-3-26 00,SUPPORT_2581,3/26/2025 0:00,194,194.124,193.997,194.066,2121,193.9803
2025-3-26 01,SUPPORT_2582,3/26/2025 1:00,194.066,194.134,193.992,194.087,4365,194.0001
2025-3-26 02,SUPPORT_2582,3/26/2025 2:00,194.085,194.277,193.939,194.216,6609,194.0363
2025-3-26 10,SUPPORT_2583,3/26/2025 10:00,194.165,194.189,193.458,193.748,10572,194.3474
2025-3-26 11,SUPPORT_2583,3/26/2025 11:00,193.748,193.883,193.515,193.775,8084,194.3162
2025-3-26 13,SUPPORT_2584,3/26/2025 13:00,193.837,193.908,193.693,193.713,6046,194.2252
2025-3-26 14,SUPPORT_2584,3/26/2025 14:00,193.711,193.975,193.569,193.894,9760,194.1657
2025-3-26 19,SUPPORT_2585,3/26/2025 19:00,194.158,194.336,193.633,193.785,10833,193.8996
2025-3-26 20,SUPPORT_2585,3/26/2025 20:00,193.791,194.06,193.752,193.842,7533,193.909
2025-3-27 00,SUPPORT_2586,3/27/2025 0:00,193.74,193.929,193.508,193.51,5398,193.9195
2025-3-27 01,SUPPORT_2586,3/27/2025 1:00,193.51,193.767,193.489,193.751,3771,193.9183
2025-3-27 15,SUPPORT_2587,3/27/2025 15:00,195.107,195.195,194.812,195.046,11776,194.6967
2025-3-27 16,SUPPORT_2587,3/27/2025 16:00,195.04,195.576,194.875,195.502,12700,194.8409
2025-3-28 03,SUPPORT_2588,3/28/2025 3:00,195.462,195.49,195.112,195.161,7512,195.514
2025-3-28 04,SUPPORT_2588,3/28/2025 4:00,195.178,195.337,195.13,195.289,5696,195.4779
2025-3-28 09,SUPPORT_2589,3/28/2025 9:00,194.907,195.148,194.729,194.762,9064,195.2022
2025-3-28 10,SUPPORT_2589,3/28/2025 10:00,194.762,194.987,194.625,194.875,9615,195.1369
2025-3-31 06,SUPPORT_2590,3/31/2025 6:00,193.012,193.044,192.727,192.951,7067,193.4769
2025-3-31 07,SUPPORT_2590,3/31/2025 7:00,192.951,193.246,192.866,193.152,6582,193.3886
2025-3-31 09,SUPPORT_2591,3/31/2025 9:00,193.089,193.239,192.84,193.182,10787,193.2471
2025-3-31 10,SUPPORT_2591,3/31/2025 10:00,193.174,193.357,192.742,193.227,12693,193.2227
2025-3-31 12,SUPPORT_2592,3/31/2025 12:00,192.934,193.126,192.793,192.87,9372,193.1186
2025-3-31 13,SUPPORT_2592,3/31/2025 13:00,192.868,193.301,192.764,193.188,8957,193.09
2025-3-31 17,SUPPORT_2593,3/31/2025 17:00,193.519,193.672,192.935,193.008,14904,193.1943
2025-3-31 18,SUPPORT_2593,3/31/2025 18:00,193.011,193.568,192.907,193.234,13711,193.2087
2025-4-01 00,SUPPORT_2594,4/1/2025 0:00,193.661,193.661,193.516,193.554,1978,193.5074
2025-4-01 01,SUPPORT_2594,4/1/2025 1:00,193.556,193.749,193.554,193.633,2450,193.5249
2025-4-01 03,SUPPORT_2595,4/1/2025 3:00,193.71,193.799,193.455,193.541,9257,193.5974
2025-4-01 04,SUPPORT_2595,4/1/2025 4:00,193.539,193.671,193.37,193.59,8316,193.633
2025-4-01 14,SUPPORT_2596,4/1/2025 14:00,192.834,192.903,192.287,192.317,11295,193.3341
2025-4-01 15,SUPPORT_2596,4/1/2025 15:00,192.317,192.625,192.292,192.548,10101,193.2136
2025-4-01 16,SUPPORT_2597,4/1/2025 16:00,192.558,192.868,192.512,192.59,11427,193.1179
2025-4-01 17,SUPPORT_2597,4/1/2025 17:00,192.587,192.948,192.198,192.89,15750,193.0587
2025-4-01 21,SUPPORT_2598,4/1/2025 21:00,193.128,193.139,192.772,192.864,8954,192.8978
2025-4-01 22,SUPPORT_2598,4/1/2025 22:00,192.865,193.312,192.864,193.309,7494,192.8769
2025-4-02 10,SUPPORT_2599,4/2/2025 10:00,193.393,193.477,193.084,193.262,10140,193.5055
2025-4-02 11,SUPPORT_2599,4/2/2025 11:00,193.268,193.406,193.078,193.351,8632,193.4728
2025-4-02 15,SUPPORT_2600,4/2/2025 15:00,193.202,193.337,192.974,193.074,10376,193.3736
2025-4-02 16,SUPPORT_2600,4/2/2025 16:00,193.075,193.61,192.989,193.421,12521,193.3674
2025-4-03 01,SUPPORT_2601,4/3/2025 1:00,193.197,193.227,192.278,193.031,11475,194.1203
2025-4-03 02,SUPPORT_2601,4/3/2025 2:00,193.043,193.222,192.708,192.905,14678,194.0687
2025-4-03 06,SUPPORT_2602,4/3/2025 6:00,193.038,193.044,192.329,192.487,10279,193.3742
2025-4-03 07,SUPPORT_2602,4/3/2025 7:00,192.489,192.701,192.313,192.672,8646,193.1834
2025-4-03 16,SUPPORT_2603,4/3/2025 16:00,191.951,192.276,191.355,191.355,17801,192.5992
2025-4-03 17,SUPPORT_2603,4/3/2025 17:00,191.349,191.933,191.123,191.5,17577,192.482
2025-4-03 20,SUPPORT_2604,4/3/2025 20:00,191.522,191.66,191.26,191.342,13405,192.0654
2025-4-03 21,SUPPORT_2604,4/3/2025 21:00,191.34,191.873,191.134,191.737,12236,191.9158
2025-4-04 01,SUPPORT_2605,4/4/2025 1:00,191.142,191.276,190.669,190.85,5887,191.3518
2025-4-04 02,SUPPORT_2605,4/4/2025 2:00,190.848,191.443,190.813,191.427,9290,191.359
2025-4-04 13,SUPPORT_2606,4/4/2025 13:00,190.043,190.169,188.523,188.689,19214,190.462
2025-4-04 14,SUPPORT_2606,4/4/2025 14:00,188.675,189.352,187.993,189.305,19464,190.2555
2025-4-04 17,SUPPORT_2607,4/4/2025 17:00,189.121,189.242,187.521,188.293,19779,189.6733
2025-4-04 18,SUPPORT_2607,4/4/2025 18:00,188.284,189.269,188.232,188.616,20146,189.4312
2025-4-07 00,SUPPORT_2608,4/7/2025 0:00,186.742,187.198,186.507,186.852,1026,188.8946
2025-4-07 01,SUPPORT_2608,4/7/2025 1:00,186.836,187.556,186.076,186.938,13718,188.6601
2025-4-07 09,SUPPORT_2609,4/7/2025 9:00,188.36,188.558,187.114,187.559,17353,187.9267
2025-4-07 10,SUPPORT_2609,4/7/2025 10:00,187.562,188.045,187.367,187.983,19245,188.0398
2025-4-07 13,SUPPORT_2610,4/7/2025 13:00,187.436,188.442,187.421,187.531,16859,188.0672
2025-4-07 14,SUPPORT_2610,4/7/2025 14:00,187.535,187.8,187.205,187.722,17275,188.0034
2025-4-08 00,SUPPORT_2611,4/8/2025 0:00,187.953,188.112,187.862,187.919,1291,188.3028
2025-4-08 01,SUPPORT_2611,4/8/2025 1:00,187.92,188.518,187.913,188.329,6997,188.2685
2025-4-08 13,SUPPORT_2612,4/8/2025 13:00,187.592,187.797,187.234,187.285,12556,188.201
2025-4-08 14,SUPPORT_2612,4/8/2025 14:00,187.284,187.916,187.26,187.719,15461,188.1247
2025-4-09 03,SUPPORT_2613,4/9/2025 3:00,186.481,186.577,185.705,186.326,16898,186.9043
2025-4-09 04,SUPPORT_2613,4/9/2025 4:00,186.328,186.958,186.294,186.778,17228,186.811
2025-4-09 06,SUPPORT_2614,4/9/2025 6:00,186.721,186.895,186.184,186.262,14631,186.6505
2025-4-09 07,SUPPORT_2614,4/9/2025 7:00,186.261,186.485,185.792,186.315,17286,186.5602
2025-4-09 09,SUPPORT_2615,4/9/2025 9:00,186.281,186.71,185.823,185.934,17737,186.4297
2025-4-09 10,SUPPORT_2615,4/9/2025 10:00,185.928,186.408,185.564,186.266,18530,186.3873
2025-4-09 17,SUPPORT_2616,4/9/2025 17:00,185.139,185.283,184.366,184.621,17933,185.6659
2025-4-09 18,SUPPORT_2616,4/9/2025 18:00,184.628,185.322,184.628,185.268,15032,185.5647
2025-4-09 19,SUPPORT_2617,4/9/2025 19:00,185.27,185.46,184.92,184.992,13184,185.4705
2025-4-09 20,SUPPORT_2617,4/9/2025 20:00,184.986,188.185,184.481,188.053,19078,185.6492
2025-4-10 03,SUPPORT_2618,4/10/2025 3:00,189.028,189.155,188.384,188.445,15989,188.1184
2025-4-10 04,SUPPORT_2618,4/10/2025 4:00,188.441,188.702,188.21,188.505,14908,188.4421
2025-4-10 18,SUPPORT_2619,4/10/2025 18:00,187.479,187.545,186.635,186.747,17594,187.9531
2025-4-10 19,SUPPORT_2619,4/10/2025 19:00,186.743,187.303,186.347,187.222,18435,187.7545
2025-4-11 03,SUPPORT_2620,4/11/2025 3:00,186.74,186.782,186.066,186.599,18259,187.2128
2025-4-11 04,SUPPORT_2620,4/11/2025 4:00,186.595,186.922,186.383,186.723,17425,187.2104
2025-4-11 07,SUPPORT_2621,4/11/2025 7:00,186.646,186.654,186.022,186.095,12316,186.898
2025-4-11 08,SUPPORT_2621,4/11/2025 8:00,186.1,186.892,186.093,186.722,14088,186.8094
2025-4-11 11,SUPPORT_2622,4/11/2025 11:00,186.64,186.825,186.241,186.675,18514,186.7003
2025-4-11 12,SUPPORT_2622,4/11/2025 12:00,186.67,187.059,186.161,187.012,17013,186.727
2025-4-11 23,SUPPORT_2623,4/11/2025 23:00,187.726,187.786,187.533,187.6,6154,187.4468
2025-4-14 00,SUPPORT_2623,4/14/2025 0:00,188.334,188.473,188.008,188.008,1500,187.5842
2025-4-14 04,SUPPORT_2624,4/14/2025 4:00,187.153,187.305,186.572,186.995,15586,187.6885
2025-4-14 05,SUPPORT_2624,4/14/2025 5:00,186.995,187.394,186.938,187.361,11902,187.6602
2025-4-14 09,SUPPORT_2625,4/14/2025 9:00,187.382,187.704,187.263,187.539,13908,187.5197
2025-4-14 10,SUPPORT_2625,4/14/2025 10:00,187.537,188.377,187.194,188.36,13660,187.5549
2025-4-14 18,SUPPORT_2626,4/14/2025 18:00,188.945,188.994,188.324,188.341,15228,188.5352
2025-4-14 19,SUPPORT_2626,4/14/2025 19:00,188.339,188.652,188.135,188.555,14268,188.6368
2025-4-15 00,SUPPORT_2627,4/15/2025 0:00,188.495,188.532,188.393,188.42,574,188.6501
2025-4-15 01,SUPPORT_2627,4/15/2025 1:00,188.448,188.735,188.429,188.603,4618,188.625
2025-4-15 05,SUPPORT_2628,4/15/2025 5:00,188.921,188.964,188.721,188.857,8098,188.6879
2025-4-15 06,SUPPORT_2628,4/15/2025 6:00,188.857,188.942,188.705,188.888,6241,188.7179
2025-4-15 08,SUPPORT_2629,4/15/2025 8:00,188.969,189.112,188.845,188.874,7823,188.7818
2025-4-15 09,SUPPORT_2629,4/15/2025 9:00,188.856,189.182,188.541,189.128,11511,188.8336
2025-4-15 11,SUPPORT_2630,4/15/2025 11:00,189.493,189.516,188.944,189.054,11955,188.986
2025-4-15 12,SUPPORT_2630,4/15/2025 12:00,189.052,189.219,188.846,189.199,10823,189.0425
2025-4-15 15,SUPPORT_2631,4/15/2025 15:00,189.069,189.16,188.639,188.915,13277,189.0722
2025-4-15 16,SUPPORT_2631,4/15/2025 16:00,188.916,189.244,188.876,189.2,14519,189.1034
2025-4-16 10,SUPPORT_2632,4/16/2025 10:00,188.783,188.919,188.539,188.671,12515,189.0064
2025-4-16 11,SUPPORT_2632,4/16/2025 11:00,188.674,189.635,188.637,189.43,14829,189.0239
2025-4-17 01,SUPPORT_2633,4/17/2025 1:00,187.643,187.836,187.55,187.701,4599,188.1949
2025-4-17 02,SUPPORT_2633,4/17/2025 2:00,187.7,187.84,187.453,187.756,8783,188.0902
2025-4-17 07,SUPPORT_2634,4/17/2025 7:00,188.387,188.459,188.354,188.416,5205,188.0975
2025-4-17 08,SUPPORT_2634,4/17/2025 8:00,188.415,188.613,188.302,188.505,7803,188.1448
2025-4-17 17,SUPPORT_2635,4/17/2025 17:00,188.387,188.458,188.067,188.139,15301,188.6393
2025-4-17 18,SUPPORT_2635,4/17/2025 18:00,188.144,188.65,188.12,188.647,12117,188.6535
2025-4-18 01,SUPPORT_2636,4/18/2025 1:00,188.852,188.902,188.681,188.769,5775,188.7228
2025-4-18 02,SUPPORT_2636,4/18/2025 2:00,188.766,188.891,188.653,188.821,3266,188.7658
2025-4-18 06,SUPPORT_2637,4/18/2025 6:00,188.849,188.896,188.724,188.8,15857,188.8704
2025-4-18 07,SUPPORT_2637,4/18/2025 7:00,188.8,188.845,188.741,188.819,19634,188.8559
2025-4-18 10,SUPPORT_2638,4/18/2025 10:00,188.855,188.988,188.808,188.851,16600,188.8575
2025-4-18 11,SUPPORT_2638,4/18/2025 11:00,188.846,188.951,188.698,188.939,17526,188.8745
2025-4-18 18,SUPPORT_2639,4/18/2025 18:00,188.962,188.966,188.763,188.803,15446,188.9041
2025-4-18 19,SUPPORT_2639,4/18/2025 19:00,188.804,188.87,188.707,188.865,16385,188.9051
2025-4-21 00,SUPPORT_2640,4/21/2025 0:00,188.615,188.62,188.132,188.508,1013,188.838
2025-4-21 01,SUPPORT_2640,4/21/2025 1:00,188.543,188.767,188.431,188.562,6303,188.8017
2025-4-21 05,SUPPORT_2641,4/21/2025 5:00,188.233,188.324,187.991,188.228,8379,188.5856
2025-4-21 06,SUPPORT_2641,4/21/2025 6:00,188.229,188.38,188.124,188.351,6726,188.5416
2025-4-21 09,SUPPORT_2642,4/21/2025 9:00,188.37,188.471,188.258,188.353,7738,188.3933
2025-4-21 10,SUPPORT_2642,4/21/2025 10:00,188.351,188.54,188.225,188.491,8011,188.3916
2025-4-21 21,SUPPORT_2643,4/21/2025 21:00,188.125,188.226,188.017,188.075,5931,188.4852
2025-4-21 22,SUPPORT_2643,4/21/2025 22:00,188.075,188.452,188.072,188.395,6134,188.4766
2025-4-22 01,SUPPORT_2644,4/22/2025 1:00,188.338,188.411,188.273,188.31,2552,188.3698
2025-4-22 02,SUPPORT_2644,4/22/2025 2:00,188.319,188.503,188.24,188.476,5999,188.3569
2025-4-22 10,SUPPORT_2645,4/22/2025 10:00,187.994,188.078,187.577,187.655,11833,188.0969
2025-4-22 11,SUPPORT_2645,4/22/2025 11:00,187.651,188.119,187.586,188.103,10901,188.0762
2025-4-22 13,SUPPORT_2646,4/22/2025 13:00,187.768,187.768,187.454,187.569,10080,187.9308
2025-4-22 14,SUPPORT_2646,4/22/2025 14:00,187.577,187.671,187.474,187.613,9253,187.8515
2025-4-22 23,SUPPORT_2647,4/22/2025 23:00,188.782,188.857,188.651,188.651,3587,188.3465
2025-4-23 00,SUPPORT_2647,4/23/2025 0:00,188.651,189.586,188.513,189.259,2762,188.5111
2025-4-23 04,SUPPORT_2648,4/23/2025 4:00,189.043,189.215,188.626,188.691,11762,188.8951
2025-4-23 05,SUPPORT_2648,4/23/2025 5:00,188.691,188.867,188.638,188.834,9022,188.9205
2025-4-23 10,SUPPORT_2649,4/23/2025 10:00,188.766,188.897,188.504,188.757,12798,188.9843
2025-4-23 11,SUPPORT_2649,4/23/2025 11:00,188.761,188.843,188.172,188.787,11402,188.9078
2025-4-23 14,SUPPORT_2650,4/23/2025 14:00,188.874,189.008,188.377,188.38,10176,188.8226
2025-4-23 15,SUPPORT_2650,4/23/2025 15:00,188.385,188.755,188.352,188.703,10233,188.8095
2025-4-24 00,SUPPORT_2651,4/24/2025 0:00,190.023,190.046,189.536,189.739,1793,189.6706
2025-4-24 01,SUPPORT_2651,4/24/2025 1:00,189.721,189.882,189.615,189.872,5972,189.7875
2025-4-24 07,SUPPORT_2652,4/24/2025 7:00,189.578,189.636,189.399,189.434,5433,189.7923
2025-4-24 08,SUPPORT_2652,4/24/2025 8:00,189.435,189.679,189.402,189.44,7020,189.7141
2025-4-24 09,SUPPORT_2653,4/24/2025 9:00,189.435,189.714,189.401,189.411,8962,189.6494
2025-4-24 10,SUPPORT_2653,4/24/2025 10:00,189.412,189.666,189.294,189.544,10272,189.6299
2025-4-24 15,SUPPORT_2654,4/24/2025 15:00,189.767,189.803,189.312,189.413,10411,189.5328
2025-4-24 16,SUPPORT_2654,4/24/2025 16:00,189.416,189.777,189.383,189.707,11999,189.5457
2025-4-24 23,SUPPORT_2655,4/24/2025 23:00,190.305,190.38,190.166,190.166,3994,189.9375
2025-4-25 00,SUPPORT_2655,4/25/2025 0:00,190.176,190.324,189.986,190.217,1254,189.9824
2025-4-25 04,SUPPORT_2656,4/25/2025 4:00,190.371,190.396,190.122,190.126,8499,190.2424
2025-4-25 05,SUPPORT_2656,4/25/2025 5:00,190.127,190.241,190.047,190.218,6605,190.2524
2025-4-25 10,SUPPORT_2657,4/25/2025 10:00,190.977,191.239,190.551,190.684,11002,190.5447
2025-4-25 11,SUPPORT_2657,4/25/2025 11:00,190.699,190.884,190.477,190.767,8998,190.587
2025-4-25 20,SUPPORT_2658,4/25/2025 20:00,191.539,191.618,191.144,191.238,9934,191.1654
2025-4-25 21,SUPPORT_2658,4/25/2025 21:00,191.237,191.36,191.169,191.342,7912,191.2229
2025-4-25 23,SUPPORT_2659,4/25/2025 23:00,191.311,191.431,191.086,191.086,2913,191.2804
2025-4-28 00,SUPPORT_2659,4/28/2025 0:00,190.969,191.029,190.86,191.021,312,191.3043
2025-4-28 03,SUPPORT_2660,4/28/2025 3:00,191.171,191.197,190.785,190.833,9738,191.2326
2025-4-28 04,SUPPORT_2660,4/28/2025 4:00,190.834,190.944,190.652,190.944,8774,191.1677
2025-4-28 07,SUPPORT_2661,4/28/2025 7:00,190.889,191.054,190.767,190.828,5532,191.0207
2025-4-28 08,SUPPORT_2661,4/28/2025 8:00,190.829,191.234,190.802,191.068,6319,190.996
2025-4-28 14,SUPPORT_2662,4/28/2025 14:00,191.376,191.388,191.191,191.226,8397,191.1357
2025-4-28 15,SUPPORT_2662,4/28/2025 15:00,191.225,191.286,191.107,191.255,9249,191.1675
2025-4-28 23,SUPPORT_2663,4/28/2025 23:00,190.911,190.976,190.719,190.72,3710,191.041
2025-4-29 00,SUPPORT_2663,4/29/2025 0:00,190.731,190.913,190.677,190.851,961,191.0035
2025-4-29 03,SUPPORT_2664,4/29/2025 3:00,191.013,191.054,190.798,190.962,7632,190.9268
2025-4-29 04,SUPPORT_2664,4/29/2025 4:00,190.962,191.136,190.887,191.12,7001,190.9273
2025-4-29 07,SUPPORT_2665,4/29/2025 7:00,191.026,191.119,190.904,190.917,4968,190.969
2025-4-29 08,SUPPORT_2665,4/29/2025 8:00,190.917,191.025,190.805,190.986,5294,190.9766
2025-4-29 19,SUPPORT_2666,4/29/2025 19:00,190.612,190.731,190.398,190.44,9753,190.8534
2025-4-29 20,SUPPORT_2666,4/29/2025 20:00,190.44,190.649,190.388,190.631,7896,190.8063
2025-4-29 23,SUPPORT_2667,4/29/2025 23:00,190.742,190.932,190.69,190.69,4130,190.6844
2025-4-30 00,SUPPORT_2667,4/30/2025 0:00,190.606,190.739,190.483,190.708,1237,190.6526
2025-4-30 06,SUPPORT_2668,4/30/2025 6:00,190.751,190.785,190.619,190.735,4309,190.745
2025-4-30 07,SUPPORT_2668,4/30/2025 7:00,190.735,190.871,190.688,190.831,4610,190.7611
2025-4-30 16,SUPPORT_2669,4/30/2025 16:00,190.678,190.693,190.005,190.05,13284,190.9011
2025-4-30 17,SUPPORT_2669,4/30/2025 17:00,190.049,190.7,189.951,190.486,14934,190.8666
2025-5-01 00,SUPPORT_2670,5/1/2025 0:00,190.585,190.592,190.378,190.462,1234,190.4399
2025-5-01 01,SUPPORT_2670,5/1/2025 1:00,190.462,190.639,190.432,190.54,4022,190.4262
2025-5-01 03,SUPPORT_2671,5/1/2025 3:00,190.497,190.535,190.333,190.461,7959,190.4692
2025-5-01 04,SUPPORT_2671,5/1/2025 4:00,190.46,190.585,190.391,190.554,6118,190.4964
2025-5-01 05,SUPPORT_2672,5/1/2025 5:00,190.553,190.578,190.461,190.481,3978,190.5033
2025-5-01 06,SUPPORT_2672,5/1/2025 6:00,190.472,191.175,190.358,191.103,8209,190.5597
2025-5-02 00,SUPPORT_2673,5/2/2025 0:00,193.045,193.093,192.77,192.781,814,193.0066
2025-5-02 01,SUPPORT_2673,5/2/2025 1:00,192.782,193.071,192.782,193.047,3190,193.0432
2025-5-02 06,SUPPORT_2674,5/2/2025 6:00,193.351,193.361,193.168,193.283,5657,193.2185
2025-5-02 07,SUPPORT_2674,5/2/2025 7:00,193.283,193.499,193.247,193.472,6015,193.2236
2025-5-02 16,SUPPORT_2675,5/2/2025 16:00,192.235,192.24,191.465,191.627,15772,192.6278
