Datetimetry,Date,Time,Open,High,Low,Close,Volume,MA_10
2024.08.21 14,2024.08.21,14:00:00,190.174,192.298,189.968,190.202,14832,190.17
2024.08.21 15,2024.08.21,15:00:00,190.201,190.201,189.634,189.85,5395,190.19
2024.08.21 16,2024.08.21,16:00:00,189.855,190.097,189.654,190.031,3235,190.19
2024.08.21 17,2024.08.21,17:00:00,190.036,190.082,189.818,189.968,2216,190.17
2024.08.21 18,2024.08.21,18:00:00,189.957,189.968,189.441,189.691,3620,190.13
2024.08.21 19,2024.08.21,19:00:00,189.686,189.854,189.614,189.791,2101,190.08
2024.08.21 20,2024.08.21,20:00:00,189.792,190.178,189.775,189.966,996,190.02
2024.08.21 21,2024.08.21,21:00:00,189.947,190.091,189.804,189.93,600,189.98
2024.08.21 22,2024.08.21,22:00:00,189.978,190.005,189.615,189.615,1178,189.92
2024.08.21 23,2024.08.21,23:00:00,189.671,189.98,189.635,189.972,1904,189.90
2024.08.22 00,2024.08.22,0:00:00,189.968,190.329,189.779,190.197,3315,189.90
2024.08.22 01,2024.08.22,1:00:00,190.192,190.542,190.071,190.515,2428,189.97
2024.08.22 02,2024.08.22,2:00:00,190.521,190.539,190.179,190.285,2067,189.99
2024.08.22 03,2024.08.22,3:00:00,190.284,190.328,189.987,190.069,1583,190.00
2024.08.22 04,2024.08.22,4:00:00,190.071,190.187,189.677,189.849,2464,190.02
2024.08.22 05,2024.08.22,5:00:00,189.853,190.065,189.718,190.025,1717,190.04
2024.08.22 06,2024.08.22,6:00:00,190.019,190.349,189.998,190.298,2751,190.08
2024.08.22 07,2024.08.22,7:00:00,190.295,190.558,189.856,190.197,3443,190.10
2024.08.22 08,2024.08.22,8:00:00,190.202,191.123,190.202,190.938,3379,190.23
2024.08.22 09,2024.08.22,9:00:00,190.941,191.105,190.822,191.072,2619,190.34
2024.08.22 10,2024.08.22,10:00:00,191.073,191.423,191.018,191.207,2475,190.45
2024.08.22 11,2024.08.22,11:00:00,191.213,191.548,191.149,191.38,2492,190.53
2024.08.22 12,2024.08.22,12:00:00,191.375,191.719,191.151,191.557,4100,190.66
2024.08.22 13,2024.08.22,13:00:00,191.561,191.934,191.257,191.67,5040,190.82
2024.08.22 14,2024.08.22,14:00:00,191.669,191.83,191.463,191.566,4538,190.99
2024.08.22 15,2024.08.22,15:00:00,191.563,191.614,190.849,191.1,3275,191.10
2024.08.22 16,2024.08.22,16:00:00,191.104,191.64,191.081,191.455,2686,191.21
2024.08.22 17,2024.08.22,17:00:00,191.449,191.687,191.299,191.325,2613,191.33
2024.08.22 18,2024.08.22,18:00:00,191.327,191.54,191.265,191.388,1906,191.37
2024.08.22 19,2024.08.22,19:00:00,191.389,191.471,191.289,191.363,1388,191.40
2024.08.22 20,2024.08.22,20:00:00,191.361,191.509,191.352,191.472,582,191.43
2024.08.22 21,2024.08.22,21:00:00,191.445,191.445,191.296,191.354,562,191.43
2024.08.22 22,2024.08.22,22:00:00,191.295,191.418,191.243,191.316,832,191.40
2024.08.22 23,2024.08.22,23:00:00,191.351,191.474,191.179,191.45,1402,191.38
2024.08.23 00,2024.08.23,0:00:00,191.452,191.563,191.079,191.299,4313,191.35
2024.08.23 01,2024.08.23,1:00:00,191.293,191.36,190.579,190.626,4078,191.30
2024.08.23 02,2024.08.23,2:00:00,190.622,190.846,190.367,190.74,3079,191.23
2024.08.23 03,2024.08.23,3:00:00,190.734,190.894,190.647,190.836,1771,191.18
2024.08.23 04,2024.08.23,4:00:00,190.841,191.208,190.767,191.063,1968,191.15
2024.08.23 05,2024.08.23,5:00:00,191.064,191.064,190.812,190.955,1631,191.11
2024.08.23 06,2024.08.23,6:00:00,190.959,191.086,190.638,190.827,2593,191.05
2024.08.23 07,2024.08.23,7:00:00,190.826,191.405,190.733,191.25,3271,191.04
2024.08.23 08,2024.08.23,8:00:00,191.256,191.648,191.183,191.596,2709,191.06
2024.08.23 09,2024.08.23,9:00:00,191.592,191.866,191.583,191.806,2416,191.10
2024.08.23 10,2024.08.23,10:00:00,191.808,191.81,191.501,191.567,1682,191.13
2024.08.23 11,2024.08.23,11:00:00,191.563,191.738,191.475,191.578,1675,191.22
2024.08.23 12,2024.08.23,12:00:00,191.576,191.741,191.456,191.496,2602,191.30
2024.08.23 13,2024.08.23,13:00:00,191.492,192.021,191.442,191.885,3219,191.40
2024.08.23 14,2024.08.23,14:00:00,191.865,192.02,191.236,191.467,10887,191.44
2024.08.23 15,2024.08.23,15:00:00,191.473,191.593,191.034,191.109,5559,191.46
2024.08.23 16,2024.08.23,16:00:00,191.103,191.222,190.815,191.03,3483,191.48
2024.08.23 17,2024.08.23,17:00:00,191.024,191.107,190.684,190.761,2379,191.43
2024.08.23 18,2024.08.23,18:00:00,190.766,190.807,190.458,190.474,2569,191.32
2024.08.23 19,2024.08.23,19:00:00,190.473,190.533,190.265,190.466,1656,191.18
2024.08.23 20,2024.08.23,20:00:00,190.458,190.803,190.447,190.77,1053,191.10
2024.08.25 21,2024.08.25,21:05:00,190.459,190.545,190.174,190.369,769,190.98
2024.08.25 22,2024.08.25,22:05:00,190.373,190.616,189.856,189.913,2241,190.82
2024.08.25 23,2024.08.25,23:05:00,189.909,190.264,189.603,190.171,4254,190.65
2024.08.26 00,2024.08.26,0:00:00,190.175,190.326,189.605,189.909,5142,190.50
2024.08.26 01,2024.08.26,1:00:00,189.902,190.081,189.606,189.893,4411,190.38
2024.08.26 02,2024.08.26,2:00:00,189.889,190.155,189.663,190.079,2815,190.28
