Zone_ID,DATETIME,OPEN,HIGH,LOW,CLOSE,Zone_Type,MA_10,Crossover_Trigger,Retest_Performance,Crossover_Trigger,Retest_Performance,"Distance-to-SMA""",Reversal pattern,Direction of Closed Price,
102,5/20/2026 8:00,212.877,212.949,212.877,212.901,Support,212.8732, ,No Retest,6 BULLISH CROSS,9 Support Retested,Above MA10,?? Hammer,,
102,5/20/2026 8:00,212.9,212.915,212.84,212.847,Support,212.8778,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
102,5/20/2026 8:00,212.848,212.901,212.822,212.836,Support,212.8819,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
102,5/20/2026 8:00,212.837,212.945,212.813,212.865,Support,212.8827,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 9:00,212.88,212.881,212.616,212.824,Support,212.8765,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
102,5/20/2026 9:00,212.822,212.994,212.822,212.906,Support,212.8797,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 9:00,212.908,212.915,212.773,212.807,Support,212.8695,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
102,5/20/2026 9:00,212.807,212.827,212.734,212.805,Support,212.8611,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
102,5/20/2026 10:00,212.806,212.889,212.743,212.849,Support,212.8516,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 10:00,212.849,212.977,212.797,212.949,Support,212.8589,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 10:00,212.949,212.96,212.9,212.925,Support,212.8613,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
102,5/20/2026 10:00,212.924,212.972,212.858,212.905,Support,212.8671,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Decreasing
102,5/20/2026 11:00,212.911,212.991,212.851,212.859,Support,212.8694,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
102,5/20/2026 11:00,212.857,212.925,212.778,212.873,Support,212.8702,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
102,5/20/2026 11:00,212.876,212.909,212.81,212.904,Support,212.8782,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 11:00,212.905,212.929,212.819,212.819,Support,212.8695,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
102,5/20/2026 12:00,212.817,212.934,212.816,212.919,Support,212.8807,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 12:00,212.918,212.946,212.863,212.873,Support,212.8875,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Decreasing
102,5/20/2026 12:00,212.873,212.928,212.864,212.901,Support,212.8927,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
102,5/20/2026 12:00,212.9,212.945,212.842,212.866,Support,212.8844,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
102,5/20/2026 13:00,212.865,212.951,212.831,212.933,Support,212.8852,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 13:00,212.932,213.006,212.921,212.933,Support,212.888,No Cross,No Retest,,,Above MA10,?? Hammer,Neutral,Decreasing
102,5/20/2026 13:00,212.934,213.012,212.925,212.99,Support,212.9011,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 13:00,212.99,213.018,212.952,212.997,Support,212.9135,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
102,5/20/2026 14:00,212.998,213.078,212.982,213.062,Support,212.9293,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 14:00,213.063,213.109,213,213.108,Support,212.9582,No Cross,No Retest,,,Above MA10,Normal,Upwards,Decreasing
102,5/20/2026 14:00,213.109,213.161,213.057,213.075,Support,212.9738,No Cross,No Retest,,,Above MA10,?? Bullish Harami,Downwards,Decreasing
102,5/20/2026 14:00,213.076,213.098,213.015,213.093,Support,212.9958,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
102,5/20/2026 15:00,213.099,213.164,213.093,213.147,Support,213.0204,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
102,5/20/2026 15:00,213.148,213.156,213.062,213.094,Support,213.0432,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
102,5/20/2026 15:00,213.096,213.128,213.044,213.07,Support,213.0569,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Decreasing
102,5/20/2026 15:00,213.071,213.122,213.014,213.034,Support,213.067,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
103,5/22/2026 20:00,213.971,214.006,213.95,213.973,Support,213.894, ,No Retest,2 BULLISH CROSS,6 Support Retested,Above MA10,?? Hammer,,
103,5/22/2026 20:00,213.974,213.993,213.915,213.953,Support,213.918,No Cross,? Support Retested,,,Above MA10,?? Bullish Harami,Downwards,Increasing
103,5/22/2026 20:00,213.963,213.99,213.935,213.967,Support,213.9377,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
103,5/22/2026 20:00,213.967,214.004,213.925,213.988,Support,213.9542,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
103,5/22/2026 21:00,213.989,214.004,213.949,213.97,Support,213.9565,No Cross,? Support Retested,,,Above MA10,?? Hammer,Downwards,Decreasing
103,5/22/2026 21:00,213.969,213.984,213.94,213.951,Support,213.9629,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Decreasing
103,5/22/2026 21:00,213.953,213.992,213.945,213.963,Support,213.9678,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
103,5/22/2026 21:00,213.962,214,213.955,213.98,Support,213.9684,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
103,5/22/2026 22:00,213.968,213.968,213.859,213.88,Support,213.9595,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
103,5/22/2026 22:00,213.88,213.9,213.868,213.875,Support,213.95,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
103,5/22/2026 22:00,213.874,213.89,213.861,213.87,Support,213.9397,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
103,5/22/2026 22:00,213.872,213.915,213.839,213.893,Support,213.9337,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
103,5/22/2026 23:00,213.895,213.919,213.877,213.899,Support,213.9269,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
103,5/22/2026 23:00,213.898,213.919,213.873,213.903,Support,213.9184,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
103,5/22/2026 23:00,213.899,213.9,213.821,213.852,Support,213.9066,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
103,5/22/2026 23:00,213.851,213.875,213.721,213.737,Support,213.8852,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
103,5/25/2026 0:00,213.65,213.706,213.49,213.612,Support,213.8501,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
103,5/25/2026 0:00,213.611,213.714,213.561,213.689,Support,213.821,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
103,5/25/2026 0:00,213.693,213.722,213.55,213.587,Support,213.7917,No Cross,No Retest,,,Below MA10,?? Piercing Line,Downwards,Increasing
103,5/25/2026 0:00,213.586,213.672,213.581,213.656,Support,213.7698,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
103,5/25/2026 1:00,213.793,214.118,213.714,214.095,Support,213.7923,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
103,5/25/2026 1:00,214.097,214.186,214.068,214.179,Support,213.8209,No Cross,No Retest,,,Above MA10,Normal,Upwards,Decreasing
103,5/25/2026 1:00,214.179,214.191,214.123,214.149,Support,213.8459,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
103,5/25/2026 1:00,214.151,214.221,214.142,214.22,Support,213.8776,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
103,5/25/2026 2:00,214.22,214.261,214.201,214.251,Support,213.9175,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
103,5/25/2026 2:00,214.252,214.279,214.217,214.224,Support,213.9662,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Decreasing
103,5/25/2026 2:00,214.224,214.281,214.211,214.271,Support,214.0321,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
103,5/25/2026 2:00,214.272,214.292,214.25,214.277,Support,214.0909,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
103,5/25/2026 3:00,214.276,214.284,214.201,214.207,Support,214.1529,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
103,5/25/2026 3:00,214.207,214.222,214.156,214.203,Support,214.2076,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
103,5/25/2026 3:00,214.204,214.245,214.149,214.156,Support,214.2137,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Increasing
103,5/25/2026 3:00,214.157,214.261,214.153,214.167,Support,214.2125,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 8:00,214.065,214.102,214.057,214.074,Support,214.0583, ,? Support Retested,3 BULLISH CROSS,5 Support Retested,Above MA10,?? Hammer,,
104,5/29/2026 8:00,214.076,214.116,214.072,214.093,Support,214.0594,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
104,5/29/2026 8:00,214.095,214.095,214.032,214.04,Support,214.0588,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Increasing
104,5/29/2026 8:00,214.041,214.121,214.032,214.085,Support,214.0615,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 9:00,214.077,214.156,214.074,214.154,Support,214.0731,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
104,5/29/2026 9:00,214.154,214.155,214.081,214.091,Support,214.0774,No Cross,No Retest,,,Above MA10,Normal,Downwards,Decreasing
104,5/29/2026 9:00,214.092,214.149,213.994,214.003,Support,214.0707,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
104,5/29/2026 9:00,214,214.058,213.97,214.003,Support,214.0669,No Cross,No Retest,,,Below MA10,?? Hammer,Neutral,Decreasing
104,5/29/2026 10:00,213.997,214.023,213.843,213.864,Support,214.0471,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
104,5/29/2026 10:00,213.862,213.877,213.767,213.795,Support,214.0202,No Cross,No Retest,,,Below MA10,?? Piercing Line,Downwards,Decreasing
104,5/29/2026 10:00,213.794,213.846,213.748,213.846,Support,213.9974,No Cross,No Retest,,,Below MA10,Normal,Upwards,Decreasing
104,5/29/2026 10:00,213.844,213.873,213.797,213.814,Support,213.9695,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 11:00,213.813,213.813,213.655,213.662,Support,213.9317,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Increasing
104,5/29/2026 11:00,213.662,213.755,213.645,213.736,Support,213.8968,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 11:00,213.736,213.784,213.667,213.672,Support,213.8486,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 11:00,213.675,213.678,213.585,213.628,Support,213.8023,No Cross,No Retest,,,Below MA10,?? Bullish Harami,Downwards,Decreasing
104,5/29/2026 12:00,213.629,213.692,213.59,213.669,Support,213.7689,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 12:00,213.669,213.703,213.601,213.625,Support,213.7311,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
104,5/29/2026 12:00,213.625,213.628,213.586,213.616,Support,213.7063,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 12:00,213.617,213.734,213.609,213.73,Support,213.6998,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
104,5/29/2026 13:00,213.727,213.728,213.643,213.662,Support,213.6814,No Cross,No Retest,,,Below MA10,Normal,Downwards,Decreasing
104,5/29/2026 13:00,213.661,213.707,213.646,213.648,Support,213.6648,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 13:00,213.647,213.678,213.615,213.635,Support,213.6621,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 13:00,213.636,213.727,213.577,213.72,Support,213.6605,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
104,5/29/2026 14:00,213.72,213.751,213.686,213.694,Support,213.6627,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Decreasing
104,5/29/2026 14:00,213.695,213.735,213.664,213.731,Support,213.673,No Cross,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
104,5/29/2026 14:00,213.732,213.825,213.707,213.813,Support,213.6874,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
104,5/29/2026 14:00,213.813,213.859,213.746,213.852,Support,213.7101,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 15:00,213.854,213.887,213.807,213.865,Support,213.735,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
104,5/29/2026 15:00,213.864,213.87,213.779,213.824,Support,213.7444,No Cross,No Retest,,,Above MA10,?? Bullish Engulfing,Downwards,Increasing
104,5/29/2026 15:00,213.822,213.908,213.776,213.907,Support,213.7689,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
104,5/29/2026 15:00,213.908,213.947,213.844,213.941,Support,213.7982,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
105,6/3/2026 0:00,215.241,215.262,215.154,215.219,Resistance,215.3519, ,No Retest,3 BEARISH CROSS,8 Resistance Retested,Below MA10,?? Shooting Star,,
105,6/3/2026 0:00,215.22,215.281,215.145,215.205,Resistance,215.3359,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 0:00,215.206,215.241,215.158,215.173,Resistance,215.3158,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 0:00,215.176,215.281,215.148,215.224,Resistance,215.2991,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Increasing
105,6/3/2026 1:00,215.231,215.343,215.213,215.316,Resistance,215.2941,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
105,6/3/2026 1:00,215.317,215.33,215.299,215.326,Resistance,215.2871,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
105,6/3/2026 1:00,215.325,215.338,215.318,215.329,Resistance,215.28,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
105,6/3/2026 1:00,215.329,215.342,215.312,215.322,Resistance,215.2756,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 2:00,215.323,215.344,215.312,215.324,Resistance,215.2706,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
105,6/3/2026 2:00,215.324,215.329,215.253,215.265,Resistance,215.2703,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 2:00,215.267,215.277,215.181,215.234,Resistance,215.2718,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 2:00,215.234,215.236,215.189,215.205,Resistance,215.2718,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 3:00,215.208,215.26,215.194,215.242,Resistance,215.2787,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Increasing
105,6/3/2026 3:00,215.244,215.279,215.229,215.256,Resistance,215.2819,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
105,6/3/2026 3:00,215.256,215.328,215.243,215.313,Resistance,215.2816,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
105,6/3/2026 3:00,215.312,215.371,215.312,215.363,Resistance,215.2853,No Cross,No Retest,,,Above MA10,Normal,Upwards,Decreasing
105,6/3/2026 4:00,215.362,215.367,215.288,215.298,Resistance,215.2822,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 4:00,215.299,215.324,215.291,215.305,Resistance,215.2805,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
105,6/3/2026 4:00,215.304,215.338,215.28,215.292,Resistance,215.2773,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 4:00,215.293,215.311,215.264,215.277,Resistance,215.2785,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 5:00,215.278,215.31,215.277,215.305,Resistance,215.2856,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Increasing
105,6/3/2026 5:00,215.305,215.312,215.275,215.28,Resistance,215.2931,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 5:00,215.279,215.28,215.235,215.252,Resistance,215.2941,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 5:00,215.253,215.263,215.196,215.229,Resistance,215.2914,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 6:00,215.228,215.257,215.214,215.22,Resistance,215.2821,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 6:00,215.22,215.255,215.211,215.237,Resistance,215.2695,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Increasing
105,6/3/2026 6:00,215.236,215.279,215.232,215.258,Resistance,215.2655,No Cross,? Resistance Retested,,,Below MA10,?? Bearish Harami,Upwards,Increasing
105,6/3/2026 6:00,215.257,215.271,215.239,215.247,Resistance,215.2597,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 7:00,215.248,215.251,215.195,215.202,Resistance,215.2507,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
105,6/3/2026 7:00,215.203,215.215,215.175,215.189,Resistance,215.2419,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 7:00,215.188,215.212,215.175,215.188,Resistance,215.2302,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
105,6/3/2026 7:00,215.187,215.227,215.177,215.202,Resistance,215.2224,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Upwards,Increasing
106,6/5/2026 8:00,214.806,214.811,214.782,214.786,Resistance,214.7688, ,No Retest,4 BEARISH CROSS,5 Resistance Retested,Above MA10,?? Shooting Star,,
106,6/5/2026 8:00,214.786,214.799,214.753,214.763,Resistance,214.7706,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
106,6/5/2026 8:00,214.764,214.801,214.764,214.783,Resistance,214.7742,No Cross,No Retest,,,Above MA10,?? Bearish Engulfing,Upwards,Decreasing
106,6/5/2026 8:00,214.783,214.8,214.729,214.749,Resistance,214.7725,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
106,6/5/2026 9:00,214.75,214.768,214.724,214.76,Resistance,214.7741,No Cross,No Retest,,,Below MA10,?? Shooting Star,Upwards,Decreasing
106,6/5/2026 9:00,214.761,214.78,214.724,214.772,Resistance,214.7752,No Cross,? Resistance Retested,,,Below MA10,?? Shooting Star,Upwards,Increasing
106,6/5/2026 9:00,214.773,214.898,214.773,214.891,Resistance,214.787,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Increasing
106,6/5/2026 9:00,214.891,214.891,214.839,214.873,Resistance,214.7988,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
106,6/5/2026 10:00,214.873,214.953,214.852,214.922,Resistance,214.8104,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
106,6/5/2026 10:00,214.923,214.961,214.902,214.959,Resistance,214.8258,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
106,6/5/2026 10:00,214.96,215.045,214.946,214.992,Resistance,214.8464,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
106,6/5/2026 10:00,214.993,215.08,214.987,215.051,Resistance,214.8752,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
106,6/5/2026 11:00,215.046,215.154,215.028,215.154,Resistance,214.9123,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Increasing
106,6/5/2026 11:00,215.147,215.198,215.128,215.189,Resistance,214.9563,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Decreasing
106,6/5/2026 11:00,215.187,215.221,215.162,215.166,Resistance,214.9969,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
106,6/5/2026 11:00,215.167,215.216,215.167,215.207,Resistance,215.0404,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
106,6/5/2026 12:00,215.207,215.388,215.168,215.325,Resistance,215.0838,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Increasing
106,6/5/2026 12:00,215.324,215.333,215.234,215.301,Resistance,215.1266,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
106,6/5/2026 12:00,215.303,215.32,215.244,215.277,Resistance,215.1621,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
106,6/5/2026 12:00,215.278,215.368,215.277,215.347,Resistance,215.2009,No Cross,No Retest,,,Above MA10,Normal,Upwards,Increasing
106,6/5/2026 13:00,215.347,215.422,215.333,215.402,Resistance,215.2419,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
106,6/5/2026 13:00,215.403,215.548,215.397,215.537,Resistance,215.2905,No Cross,No Retest,,,Above MA10,?? Bearish Harami,Upwards,Increasing
106,6/5/2026 13:00,215.536,215.599,215.47,215.503,Resistance,215.3254,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Decreasing
106,6/5/2026 13:00,215.504,215.527,215.443,215.459,Resistance,215.3524,No Cross,No Retest,,,Above MA10,?? Shooting Star,Downwards,Increasing
106,6/5/2026 14:00,215.454,215.471,215.35,215.35,Resistance,215.3708,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,Normal,Downwards,Increasing
106,6/5/2026 14:00,215.352,215.431,215.329,215.399,Resistance,215.39,No Cross,No Retest,,,Above MA10,?? Shooting Star,Upwards,Decreasing
106,6/5/2026 14:00,215.397,215.434,215.303,215.321,Resistance,215.3896,?? BEARISH CROSS,? Resistance Retested,,,Below MA10,?? Shooting Star,Downwards,Increasing
106,6/5/2026 14:00,215.321,215.351,215.257,215.271,Resistance,215.3866,No Cross,No Retest,,,Below MA10,?? Shooting Star,Downwards,Decreasing
106,6/5/2026 15:00,215.271,215.298,215.243,215.28,Resistance,215.3869,No Cross,No Retest,,,Below MA10,?? Bearish Engulfing,Upwards,Decreasing
106,6/5/2026 15:00,215.28,215.313,215.232,215.234,Resistance,215.3756,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
106,6/5/2026 15:00,215.224,215.224,214.921,214.93,Resistance,215.3284,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
106,6/5/2026 15:00,214.929,214.954,214.745,214.749,Resistance,215.2496,No Cross,No Retest,,,Below MA10,Normal,Downwards,Decreasing
107,6/5/2026 20:00,214.055,214.081,214.005,214.031,Support,214.1317, ,No Retest,2 BULLISH CROSS,2 Support Retested,Below MA10,?? Hammer,,
107,6/5/2026 20:00,214.03,214.054,213.99,213.999,Support,214.0783,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
107,6/5/2026 20:00,213.999,214.014,213.894,213.902,Support,214.0321,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
107,6/5/2026 20:00,213.902,213.908,213.824,213.879,Support,213.9853,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
107,6/5/2026 21:00,213.88,213.895,213.76,213.768,Support,213.9439,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
107,6/5/2026 21:00,213.77,213.828,213.692,213.723,Support,213.9083,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
107,6/5/2026 21:00,213.72,213.729,213.581,213.625,Support,213.8825,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
107,6/5/2026 21:00,213.625,213.655,213.517,213.597,Support,213.8478,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
107,6/5/2026 22:00,213.597,213.599,213.533,213.577,Support,213.8159,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
107,6/5/2026 22:00,213.578,213.61,213.516,213.61,Support,213.7711,No Cross,No Retest,,,Below MA10,Normal,Upwards,Increasing
107,6/5/2026 22:00,213.608,213.622,213.554,213.605,Support,213.7285,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Decreasing
107,6/5/2026 22:00,213.605,213.71,213.599,213.64,Support,213.6926,No Cross,No Retest,,,Below MA10,?? Hammer,Upwards,Increasing
107,6/5/2026 23:00,213.639,213.645,213.575,213.591,Support,213.6615,No Cross,No Retest,,,Below MA10,?? Bullish Engulfing,Downwards,Increasing
107,6/5/2026 23:00,213.589,213.678,213.586,213.658,Support,213.6394,?? BULLISH CROSS,? Support Retested,,,Above MA10,?? Hammer,Upwards,Increasing
107,6/5/2026 23:00,213.658,213.695,213.633,213.693,Support,213.6319,No Cross,No Retest,,,Above MA10,Normal,Upwards,Decreasing
107,6/5/2026 23:00,213.691,213.772,213.672,213.757,Support,213.6353,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Increasing
107,6/8/2026 0:00,213.381,213.463,213.376,213.463,Support,213.6191,No Cross,No Retest,,,Below MA10,Normal,Downwards,Increasing
107,6/8/2026 0:00,213.376,213.491,213.353,213.445,Support,213.6039,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Decreasing
107,6/8/2026 0:00,213.441,213.441,213.41,213.421,Support,213.5883,No Cross,No Retest,,,Below MA10,Normal,Downwards,Decreasing
107,6/8/2026 0:00,213.327,213.446,213.3,213.378,Support,213.5651,No Cross,No Retest,,,Below MA10,?? Hammer,Downwards,Increasing
107,6/8/2026 1:00,213.403,213.675,213.375,213.672,Support,213.5718,?? BULLISH CROSS,? Support Retested,,,Above MA10,Normal,Upwards,Increasing
107,6/8/2026 1:00,213.671,213.709,213.621,213.622,Support,213.57,No Cross,No Retest,,,Above MA10,?? Bullish Harami,Downwards,Decreasing
107,6/8/2026 1:00,213.622,213.666,213.597,213.644,Support,213.5753,No Cross,No Retest,,,Above MA10,?? Hammer,Upwards,Decreasing
107,6/8/2026 1:00,213.643,213.648,213.582,213.612,Support,213.5707,No Cross,No Retest,,,Above MA10,?? Hammer,Downwards,Increasing
