Datetimetry,Zone_ID,Datetime,Open,High,Low,Close,Volume,MA_10
2025-03-18 18,RESISTANCE_2492,2025-03-18 18:00:00,194.098,194.396,193.988,194.224,9942,194.3177
2025-03-18 19,RESISTANCE_2492,2025-03-18 19:00:00,194.224,194.239,193.979,194.086,9913,194.269
2025-03-18 21,RESISTANCE_2493,2025-03-18 21:00:00,194.07,194.146,193.97,194.129,7672,194.1527
2025-03-18 22,RESISTANCE_2493,2025-03-18 22:00:00,194.129,194.221,194.029,194.029,3013,194.1171
2025-03-19 02,RESISTANCE_2494,2025-03-19 02:00:00,194.259,194.483,194.078,194.42,5472,194.1505
2025-03-19 03,RESISTANCE_2494,2025-03-19 03:00:00,194.422,194.471,194.175,194.201,5638,194.1608
2025-03-19 07,RESISTANCE_2495,2025-03-19 07:00:00,194.195,194.456,194.195,194.456,5060,194.1993
2025-03-19 08,RESISTANCE_2495,2025-03-19 08:00:00,194.455,194.682,194.163,194.207,7057,194.2171
2025-03-19 15,RESISTANCE_2496,2025-03-19 15:00:00,194.217,194.626,194.11,194.578,9860,194.2232
2025-03-19 16,RESISTANCE_2496,2025-03-19 16:00:00,194.578,194.698,194.256,194.33,10287,194.2367
2025-03-19 23,RESISTANCE_2497,2025-03-19 23:00:00,193.312,193.493,193.181,193.49,1303,194.0269
2025-03-20 00,RESISTANCE_2497,2025-03-20 00:00:00,193.503,193.564,193.213,193.249,2812,193.9302
2025-03-20 04,RESISTANCE_2498,2025-03-20 04:00:00,192.822,193.042,192.798,193.041,7080,193.3257
2025-03-20 05,RESISTANCE_2498,2025-03-20 05:00:00,193.04,193.106,192.942,192.977,5841,193.1964
2025-03-20 09,RESISTANCE_2499,2025-03-20 09:00:00,192.548,192.799,192.5,192.731,9208,192.9134
2025-03-20 10,RESISTANCE_2499,2025-03-20 10:00:00,192.732,192.921,192.49,192.679,8589,192.8564
2025-03-20 17,RESISTANCE_2500,2025-03-20 17:00:00,192.787,193.16,192.683,193.09,12048,192.6289
2025-03-20 18,RESISTANCE_2500,2025-03-20 18:00:00,193.088,193.214,192.819,192.851,10531,192.6603
2025-03-21 03,RESISTANCE_2501,2025-03-21 03:00:00,193.145,193.399,193.051,193.271,8673,192.9121
2025-03-21 04,RESISTANCE_2501,2025-03-21 04:00:00,193.269,193.289,193.071,193.175,6719,192.9445
2025-03-21 08,RESISTANCE_2502,2025-03-21 08:00:00,193.358,193.469,193.214,193.464,7451,193.1308
2025-03-21 09,RESISTANCE_2502,2025-03-21 09:00:00,193.463,193.581,193.042,193.125,9400,193.1512
2025-03-21 19,RESISTANCE_2503,2025-03-21 19:00:00,192.81,193.005,192.575,192.83,7688,192.7642
2025-03-21 20,RESISTANCE_2503,2025-03-21 20:00:00,192.831,192.925,192.741,192.876,7123,192.7093
2025-03-24 04,RESISTANCE_2504,2025-03-24 04:00:00,193.613,193.672,193.582,193.637,6761,193.1689
2025-03-24 05,RESISTANCE_2504,2025-03-24 05:00:00,193.637,193.775,193.373,193.445,4918,193.232
2025-03-24 11,RESISTANCE_2505,2025-03-24 11:00:00,193.794,194.009,193.543,193.84,9508,193.6312
2025-03-24 12,RESISTANCE_2505,2025-03-24 12:00:00,193.84,194.001,193.796,193.964,7692,193.6619
2025-03-24 17,RESISTANCE_2506,2025-03-24 17:00:00,194.505,194.679,194.364,194.618,10043,193.9994
2025-03-24 18,RESISTANCE_2506,2025-03-24 18:00:00,194.621,194.718,194.172,194.283,9263,194.058
2025-03-25 02,RESISTANCE_2507,2025-03-25 02:00:00,194.834,194.991,194.817,194.953,7310,194.646
2025-03-25 03,RESISTANCE_2507,2025-03-25 03:00:00,194.953,194.953,194.593,194.67,7624,194.6512
2025-03-25 11,RESISTANCE_2508,2025-03-25 11:00:00,194.482,194.639,194.36,194.587,8775,194.5932
2025-03-25 12,RESISTANCE_2508,2025-03-25 12:00:00,194.586,194.652,194.41,194.526,9535,194.5505
2025-03-25 18,RESISTANCE_2509,2025-03-25 18:00:00,193.903,194.054,193.876,194.053,7659,194.2442
2025-03-25 19,RESISTANCE_2509,2025-03-25 19:00:00,194.054,194.225,194.008,194.05,6201,194.1976
2025-03-26 06,RESISTANCE_2510,2025-03-26 06:00:00,194.59,194.716,194.573,194.713,4069,194.2418
2025-03-26 07,RESISTANCE_2510,2025-03-26 07:00:00,194.714,194.78,194.564,194.572,5023,194.2979
2025-03-26 16,RESISTANCE_2511,2025-03-26 16:00:00,193.763,194.241,193.716,194.163,11797,194.028
2025-03-26 17,RESISTANCE_2511,2025-03-26 17:00:00,194.165,194.364,193.906,194.159,9915,193.9867
2025-03-27 13,RESISTANCE_2512,2025-03-27 13:00:00,195.176,195.315,195.113,195.274,8150,194.4569
2025-03-27 14,RESISTANCE_2512,2025-03-27 14:00:00,195.274,195.579,195.084,195.107,10070,194.5777
2025-03-27 18,RESISTANCE_2513,2025-03-27 18:00:00,195.69,195.901,195.6,195.65,9003,195.1453
2025-03-27 19,RESISTANCE_2513,2025-03-27 19:00:00,195.653,195.968,195.581,195.624,8084,195.2708
2025-03-28 02,RESISTANCE_2514,2025-03-28 02:00:00,195.352,195.707,195.29,195.464,7060,195.5669
2025-03-28 03,RESISTANCE_2514,2025-03-28 03:00:00,195.462,195.49,195.112,195.161,7512,195.514
2025-03-28 06,RESISTANCE_2515,2025-03-28 06:00:00,195.222,195.374,195.132,195.24,3897,195.3943
2025-03-28 07,RESISTANCE_2515,2025-03-28 07:00:00,195.24,195.314,195.065,195.096,3753,195.3467
2025-03-28 11,RESISTANCE_2516,2025-03-28 11:00:00,194.881,195.182,194.814,195.015,7112,195.1028
2025-03-28 12,RESISTANCE_2516,2025-03-28 12:00:00,195.016,195.099,194.905,194.955,6463,195.0519
2025-03-28 14,RESISTANCE_2517,2025-03-28 14:00:00,194.97,195.122,194.79,194.978,10292,195.0018
2025-03-28 15,RESISTANCE_2517,2025-03-28 15:00:00,194.98,195.294,194.791,194.863,13667,194.9657
2025-03-31 02,RESISTANCE_2518,2025-03-31 02:00:00,193.284,193.573,193.068,193.557,7005,193.9149
2025-03-31 03,RESISTANCE_2518,2025-03-31 03:00:00,193.553,193.691,193.022,193.474,11382,193.8289
2025-03-31 07,RESISTANCE_2519,2025-03-31 07:00:00,192.951,193.246,192.866,193.152,6582,193.3886
2025-03-31 08,RESISTANCE_2519,2025-03-31 08:00:00,193.151,193.399,192.988,193.09,7033,193.3138
2025-03-31 16,RESISTANCE_2520,2025-03-31 16:00:00,193.459,193.664,193.284,193.514,12150,193.2087
2025-03-31 17,RESISTANCE_2520,2025-03-31 17:00:00,193.519,193.672,192.935,193.008,14904,193.1943
2025-03-31 21,RESISTANCE_2521,2025-03-31 21:00:00,193.636,193.988,193.622,193.809,8340,193.3653
2025-03-31 22,RESISTANCE_2521,2025-03-31 22:00:00,193.808,193.905,193.661,193.713,8051,193.4496
2025-04-01 02,RESISTANCE_2522,2025-04-01 02:00:00,193.632,193.919,193.621,193.706,4149,193.5441
2025-04-01 03,RESISTANCE_2522,2025-04-01 03:00:00,193.71,193.799,193.455,193.541,9257,193.5974
2025-04-01 05,RESISTANCE_2523,2025-04-01 05:00:00,193.588,193.767,193.532,193.753,5813,193.6619
2025-04-01 06,RESISTANCE_2523,2025-04-01 06:00:00,193.754,193.831,193.546,193.547,4690,193.6531
2025-04-01 09,RESISTANCE_2524,2025-04-01 09:00:00,193.564,193.909,193.405,193.752,8978,193.6123
2025-04-01 10,RESISTANCE_2524,2025-04-01 10:00:00,193.745,193.745,193.042,193.128,10734,193.5697
2025-04-01 19,RESISTANCE_2525,2025-04-01 19:00:00,193.033,193.471,192.98,193.26,10321,192.9562
2025-04-01 20,RESISTANCE_2525,2025-04-01 20:00:00,193.259,193.351,193.063,193.126,8146,192.956
2025-04-02 01,RESISTANCE_2526,2025-04-02 01:00:00,193.341,193.775,193.34,193.678,4125,193.1391
2025-04-02 02,RESISTANCE_2526,2025-04-02 02:00:00,193.67,193.677,193.484,193.489,3527,193.229
2025-04-02 04,RESISTANCE_2527,2025-04-02 04:00:00,193.384,193.652,193.349,193.6,7936,193.3352
2025-04-02 05,RESISTANCE_2527,2025-04-02 05:00:00,193.601,193.751,193.502,193.552,5739,193.3644
2025-04-02 08,RESISTANCE_2528,2025-04-02 08:00:00,193.64,193.652,193.495,193.569,4540,193.5036
2025-04-02 09,RESISTANCE_2528,2025-04-02 09:00:00,193.569,193.733,193.341,193.399,7388,193.5135
2025-04-02 12,RESISTANCE_2529,2025-04-02 12:00:00,193.352,193.646,193.209,193.481,8115,193.472
2025-04-02 13,RESISTANCE_2529,2025-04-02 13:00:00,193.479,193.495,193.103,193.278,9709,193.4614
2025-04-02 19,RESISTANCE_2530,2025-04-02 19:00:00,194.577,194.825,194.524,194.799,9463,193.653
2025-04-02 20,RESISTANCE_2530,2025-04-02 20:00:00,194.799,194.915,194.681,194.727,8842,193.7995
2025-04-02 22,RESISTANCE_2531,2025-04-02 22:00:00,194.58,194.875,194.58,194.749,8763,194.0492
2025-04-02 23,RESISTANCE_2531,2025-04-02 23:00:00,194.748,195.761,193.628,194.045,15139,194.1259
2025-04-03 02,RESISTANCE_2532,2025-04-03 02:00:00,193.043,193.222,192.708,192.905,14678,194.0687
2025-04-03 03,RESISTANCE_2532,2025-04-03 03:00:00,192.904,193.263,192.686,192.841,17436,193.944
2025-04-03 10,RESISTANCE_2533,2025-04-03 10:00:00,192.63,193.456,192.56,193.44,15418,192.8355
2025-04-03 11,RESISTANCE_2533,2025-04-03 11:00:00,193.438,193.659,193.148,193.233,12965,192.8557
2025-04-03 19,RESISTANCE_2534,2025-04-03 19:00:00,191.461,191.964,191.433,191.53,15389,192.2752
2025-04-03 20,RESISTANCE_2534,2025-04-03 20:00:00,191.522,191.66,191.26,191.342,13405,192.0654
2025-04-04 04,RESISTANCE_2535,2025-04-04 04:00:00,191.218,191.747,191.207,191.37,12540,191.3216
2025-04-04 05,RESISTANCE_2535,2025-04-04 05:00:00,191.374,191.59,191.175,191.196,10128,191.2882
2025-04-04 08,RESISTANCE_2536,2025-04-04 08:00:00,190.461,191.056,190.318,191.037,10965,191.0856
2025-04-04 09,RESISTANCE_2536,2025-04-04 09:00:00,191.022,191.142,190.615,190.623,13419,191.0195
2025-04-04 20,RESISTANCE_2537,2025-04-04 20:00:00,189.179,190.022,188.805,189.976,18095,189.2581
2025-04-04 21,RESISTANCE_2537,2025-04-04 21:00:00,189.972,190.281,189.115,189.216,16915,189.1725
2025-04-07 04,RESISTANCE_2538,2025-04-07 04:00:00,188.227,188.767,188.052,188.36,17863,188.4868
2025-04-07 05,RESISTANCE_2538,2025-04-07 05:00:00,188.36,188.745,188.175,188.538,15713,188.4231
2025-04-07 08,RESISTANCE_2539,2025-04-07 08:00:00,188.209,188.825,188.115,188.369,15784,188.1117
2025-04-07 09,RESISTANCE_2539,2025-04-07 09:00:00,188.36,188.558,187.114,187.559,17353,187.9267
2025-04-07 16,RESISTANCE_2540,2025-04-07 16:00:00,188.672,188.672,187.57,188.226,18877,187.9898
2025-04-07 17,RESISTANCE_2540,2025-04-07 17:00:00,188.237,190.069,187.925,188.214,20170,187.9901
2025-04-07 20,RESISTANCE_2541,2025-04-07 20:00:00,188.327,189.078,188.302,188.854,17673,188.1447
2025-04-07 21,RESISTANCE_2541,2025-04-07 21:00:00,188.863,188.927,188.31,188.466,16783,188.1723
2025-04-08 07,RESISTANCE_2542,2025-04-08 07:00:00,188.57,188.923,188.564,188.921,10202,188.3027
2025-04-08 08,RESISTANCE_2542,2025-04-08 08:00:00,188.916,188.941,188.476,188.654,10655,188.3562
2025-04-08 16,RESISTANCE_2543,2025-04-08 16:00:00,187.572,188.456,187.362,188.435,17842,188.0344
2025-04-08 17,RESISTANCE_2543,2025-04-08 17:00:00,188.44,188.742,187.756,187.932,17994,187.9355
2025-04-08 20,RESISTANCE_2544,2025-04-08 20:00:00,187.18,187.459,186.884,187.44,18122,187.6833
2025-04-08 21,RESISTANCE_2544,2025-04-08 21:00:00,187.444,187.868,187.095,187.218,17622,187.6054
2025-04-09 04,RESISTANCE_2545,2025-04-09 04:00:00,186.328,186.958,186.294,186.778,17228,186.811
2025-04-09 05,RESISTANCE_2545,2025-04-09 05:00:00,186.776,187.143,186.656,186.72,14626,186.7683
2025-04-09 08,RESISTANCE_2546,2025-04-09 08:00:00,186.317,186.66,186.159,186.28,16328,186.5029
2025-04-09 09,RESISTANCE_2546,2025-04-09 09:00:00,186.281,186.71,185.823,185.934,17737,186.4297
2025-04-09 12,RESISTANCE_2547,2025-04-09 12:00:00,186.329,186.666,186.095,186.372,13413,186.3586
2025-04-09 13,RESISTANCE_2547,2025-04-09 13:00:00,186.372,186.482,185.729,186.176,13493,186.3436
2025-04-09 22,RESISTANCE_2548,2025-04-09 22:00:00,188.768,189.816,188.764,189.401,17257,186.1957
2025-04-09 23,RESISTANCE_2548,2025-04-09 23:00:00,189.423,189.635,189.189,189.341,10619,186.5122
2025-04-10 02,RESISTANCE_2549,2025-04-10 02:00:00,189.013,189.257,188.928,189.032,12283,187.736
2025-04-10 03,RESISTANCE_2549,2025-04-10 03:00:00,189.028,189.155,188.384,188.445,15989,188.1184
2025-04-10 09,RESISTANCE_2550,2025-04-10 09:00:00,188.523,189.41,188.523,189.208,14649,188.7137
2025-04-10 10,RESISTANCE_2550,2025-04-10 10:00:00,189.208,189.222,188.308,188.338,16967,188.6604
2025-04-10 20,RESISTANCE_2551,2025-04-10 20:00:00,187.223,187.902,186.908,187.812,17349,187.7019
2025-04-10 21,RESISTANCE_2551,2025-04-10 21:00:00,187.813,187.923,187.481,187.675,16192,187.6411
2025-04-11 05,RESISTANCE_2552,2025-04-11 05:00:00,186.72,187.05,186.478,186.846,14411,187.1728
2025-04-11 06,RESISTANCE_2552,2025-04-11 06:00:00,186.852,186.996,186.632,186.644,13420,187.056
2025-04-11 09,RESISTANCE_2553,2025-04-11 09:00:00,186.71,187.384,186.612,187.309,15661,186.8125
2025-04-11 10,RESISTANCE_2553,2025-04-11 10:00:00,187.308,187.482,186.567,186.645,17353,186.7451
2025-04-11 16,RESISTANCE_2554,2025-04-11 16:00:00,187.024,187.694,186.633,187.227,18680,186.8275
2025-04-11 17,RESISTANCE_2554,2025-04-11 17:00:00,187.295,187.531,186.887,187.423,18749,186.9603
2025-04-11 20,RESISTANCE_2555,2025-04-11 20:00:00,187.644,188.171,187.623,188.075,15802,187.1968
2025-04-11 21,RESISTANCE_2555,2025-04-11 21:00:00,188.071,188.184,187.699,187.793,15804,187.3086
2025-04-11 23,RESISTANCE_2556,2025-04-11 23:00:00,187.726,187.786,187.533,187.6,6154,187.4468
2025-04-14 00,RESISTANCE_2556,2025-04-14 00:00:00,188.334,188.473,188.008,188.008,1500,187.5842
2025-04-14 16,RESISTANCE_2557,2025-04-14 16:00:00,188.855,189.196,188.706,188.983,16785,188.2878
2025-04-14 17,RESISTANCE_2557,2025-04-14 17:00:00,188.986,189.194,188.764,188.946,15143,188.4387
2025-04-14 22,RESISTANCE_2558,2025-04-14 22:00:00,188.562,188.775,188.522,188.641,9306,188.7038
2025-04-14 23,RESISTANCE_2558,2025-04-14 23:00:00,188.644,188.807,188.571,188.61,6790,188.6803
2025-04-15 03,RESISTANCE_2559,2025-04-15 03:00:00,188.633,189.119,188.612,189.041,10451,188.5996
2025-04-15 04,RESISTANCE_2559,2025-04-15 04:00:00,189.038,189.105,188.85,188.922,9057,188.6577
2025-04-15 10,RESISTANCE_2560,2025-04-15 10:00:00,189.124,189.55,189.082,189.493,11774,188.9409
2025-04-15 11,RESISTANCE_2560,2025-04-15 11:00:00,189.493,189.516,188.944,189.054,11955,188.986
2025-04-15 18,RESISTANCE_2561,2025-04-15 18:00:00,189.033,189.343,188.928,189.173,13596,189.139
2025-04-15 19,RESISTANCE_2561,2025-04-15 19:00:00,189.179,189.343,189.003,189.045,9721,189.1307
2025-04-15 18,RESISTANCE_2562,2025-04-15 18:00:00,189.033,189.343,188.928,189.173,13596,189.139
2025-04-15 19,RESISTANCE_2562,2025-04-15 19:00:00,189.179,189.343,189.003,189.045,9721,189.1307
2025-04-15 22,RESISTANCE_2563,2025-04-15 22:00:00,189.199,189.414,189.177,189.378,6108,189.1299
2025-04-15 23,RESISTANCE_2563,2025-04-15 23:00:00,189.38,189.576,189.323,189.323,5144,189.1492
2025-04-16 02,RESISTANCE_2564,2025-04-16 02:00:00,189.252,189.431,189.231,189.319,8468,189.2108
2025-04-16 03,RESISTANCE_2564,2025-04-16 03:00:00,189.312,189.339,189.068,189.189,11254,189.2271
2025-04-16 11,RESISTANCE_2565,2025-04-16 11:00:00,188.674,189.635,188.637,189.43,14829,189.0239
2025-04-16 12,RESISTANCE_2565,2025-04-16 12:00:00,189.431,189.57,189.273,189.426,12649,189.0346
2025-04-17 04,RESISTANCE_2566,2025-04-17 04:00:00,188.334,188.638,188.221,188.543,11551,188.0194
2025-04-17 05,RESISTANCE_2566,2025-04-17 05:00:00,188.544,188.617,188.317,188.495,8535,188.0136
2025-04-17 10,RESISTANCE_2567,2025-04-17 10:00:00,188.763,189.184,188.676,189.175,12136,188.4075
2025-04-17 11,RESISTANCE_2567,2025-04-17 11:00:00,189.175,189.34,188.8,188.852,10308,188.5226
2025-04-17 21,RESISTANCE_2568,2025-04-17 21:00:00,188.942,189.153,188.865,188.964,7912,188.6482
2025-04-17 22,RESISTANCE_2568,2025-04-17 22:00:00,188.968,188.972,188.769,188.849,6552,188.6341
2025-04-18 00,RESISTANCE_2569,2025-04-18 00:00:00,188.77,189.003,188.698,188.88,1225,188.6971
2025-04-18 01,RESISTANCE_2569,2025-04-18 01:00:00,188.852,188.902,188.681,188.769,5775,188.7228
2025-04-18 03,RESISTANCE_2570,2025-04-18 03:00:00,188.821,189.117,188.697,189.079,7441,188.8598
2025-04-18 04,RESISTANCE_2570,2025-04-18 04:00:00,189.071,189.127,188.853,188.869,19937,188.882
2025-04-18 09,RESISTANCE_2571,2025-04-18 09:00:00,188.849,188.904,188.776,188.855,15964,188.8604
2025-04-18 10,RESISTANCE_2571,2025-04-18 10:00:00,188.855,188.988,188.808,188.851,16600,188.8575
2025-04-18 13,RESISTANCE_2572,2025-04-18 13:00:00,188.916,188.97,188.793,188.965,17946,188.8723
2025-04-18 14,RESISTANCE_2572,2025-04-18 14:00:00,188.961,189.013,188.796,188.899,15215,188.8753
2025-04-18 17,RESISTANCE_2573,2025-04-18 17:00:00,188.928,189.048,188.877,188.963,15293,188.9094
2025-04-18 18,RESISTANCE_2573,2025-04-18 18:00:00,188.962,188.966,188.763,188.803,15446,188.9041
2025-04-18 19,RESISTANCE_2574,2025-04-18 19:00:00,188.804,188.87,188.707,188.865,16385,188.9051
2025-04-18 20,RESISTANCE_2574,2025-04-18 20:00:00,188.865,188.982,188.752,188.791,14962,188.8991
2025-04-18 22,RESISTANCE_2575,2025-04-18 22:00:00,188.847,188.923,188.771,188.878,12015,188.8858
2025-04-18 23,RESISTANCE_2575,2025-04-18 23:00:00,188.878,188.983,188.806,188.878,6705,188.8771
2025-04-21 07,RESISTANCE_2576,2025-04-21 07:00:00,188.35,188.597,188.329,188.386,6631,188.4961
2025-04-21 08,RESISTANCE_2576,2025-04-21 08:00:00,188.385,188.522,188.306,188.375,7289,188.4458
2025-04-21 13,RESISTANCE_2577,2025-04-21 13:00:00,188.482,188.769,188.446,188.769,7055,188.4236
2025-04-21 14,RESISTANCE_2577,2025-04-21 14:00:00,188.771,188.836,188.556,188.604,8598,188.4605
2025-04-21 22,RESISTANCE_2578,2025-04-21 22:00:00,188.075,188.452,188.072,188.395,6134,188.4766
2025-04-21 23,RESISTANCE_2578,2025-04-21 23:00:00,188.396,188.586,188.305,188.342,3221,188.4339
2025-04-22 02,RESISTANCE_2579,2025-04-22 02:00:00,188.319,188.503,188.24,188.476,5999,188.3569
2025-04-22 03,RESISTANCE_2579,2025-04-22 03:00:00,188.477,188.772,188.277,188.315,10469,188.3215
2025-04-22 09,RESISTANCE_2580,2025-04-22 09:00:00,187.728,188.151,187.662,187.993,11529,188.1664
2025-04-22 10,RESISTANCE_2580,2025-04-22 10:00:00,187.994,188.078,187.577,187.655,11833,188.0969
2025-04-22 11,RESISTANCE_2581,2025-04-22 11:00:00,187.651,188.119,187.586,188.103,10901,188.0762
2025-04-22 12,RESISTANCE_2581,2025-04-22 12:00:00,188.104,188.181,187.676,187.768,10110,188.0054
2025-04-22 19,RESISTANCE_2582,2025-04-22 19:00:00,188.402,188.745,188.311,188.58,11989,188.0126
2025-04-22 20,RESISTANCE_2582,2025-04-22 20:00:00,188.579,188.694,188.246,188.31,12527,188.0781
2025-04-23 01,RESISTANCE_2583,2025-04-23 01:00:00,189.341,189.936,189.257,189.552,12586,188.676
2025-04-23 02,RESISTANCE_2583,2025-04-23 02:00:00,189.551,189.656,189.253,189.389,11663,188.789
2025-04-23 08,RESISTANCE_2584,2025-04-23 08:00:00,188.873,189.056,188.725,188.938,7864,189.0231
2025-04-23 09,RESISTANCE_2584,2025-04-23 09:00:00,188.936,189.026,188.633,188.765,11733,189.0345
2025-04-23 12,RESISTANCE_2585,2025-04-23 12:00:00,188.786,189.123,188.682,189.021,10518,188.871
2025-04-23 13,RESISTANCE_2585,2025-04-23 13:00:00,189.022,189.05,188.672,188.873,10156,188.8537
2025-04-23 21,RESISTANCE_2586,2025-04-23 21:00:00,190.106,190.311,190.089,190.277,9622,189.2961
2025-04-23 22,RESISTANCE_2586,2025-04-23 22:00:00,190.276,190.302,190.048,190.222,9379,189.4162
2025-04-24 02,RESISTANCE_2587,2025-04-24 02:00:00,189.867,190.097,189.83,189.94,7137,189.8274
2025-04-24 03,RESISTANCE_2587,2025-04-24 03:00:00,189.941,190.114,189.689,189.783,9424,189.8722
2025-04-24 11,RESISTANCE_2588,2025-04-24 11:00:00,189.543,189.827,189.495,189.721,10833,189.6148
2025-04-24 12,RESISTANCE_2588,2025-04-24 12:00:00,189.721,189.837,189.485,189.506,8021,189.5714
2025-04-25 02,RESISTANCE_2589,2025-04-25 02:00:00,190.344,190.5,190.267,190.374,5846,190.1422
2025-04-25 03,RESISTANCE_2589,2025-04-25 03:00:00,190.374,190.499,190.3,190.371,9219,190.2097
2025-04-25 09,RESISTANCE_2590,2025-04-25 09:00:00,190.686,191.054,190.686,190.977,9578,190.498
2025-04-25 10,RESISTANCE_2590,2025-04-25 10:00:00,190.977,191.239,190.551,190.684,11002,190.5447
2025-04-25 12,RESISTANCE_2591,2025-04-25 12:00:00,190.769,191.015,190.538,190.987,9021,190.6483
2025-04-25 13,RESISTANCE_2591,2025-04-25 13:00:00,190.988,191.116,190.673,190.839,9347,190.6951
2025-04-25 17,RESISTANCE_2592,2025-04-25 17:00:00,191.238,191.651,191.206,191.609,13765,190.9624
2025-04-25 18,RESISTANCE_2592,2025-04-25 18:00:00,191.61,191.714,191.414,191.593,10481,191.0537
2025-04-25 22,RESISTANCE_2593,2025-04-25 22:00:00,191.341,191.372,191.267,191.315,6531,191.2557
2025-04-25 23,RESISTANCE_2593,2025-04-25 23:00:00,191.311,191.431,191.086,191.086,2913,191.2804
2025-04-28 12,RESISTANCE_2594,2025-04-28 12:00:00,191.324,191.546,191.322,191.388,9250,191.0532
2025-04-28 13,RESISTANCE_2594,2025-04-28 13:00:00,191.389,191.457,191.3,191.376,8177,191.1075
2025-04-28 17,RESISTANCE_2595,2025-04-28 17:00:00,191.253,191.456,191.139,191.307,13717,191.2514
2025-04-28 18,RESISTANCE_2595,2025-04-28 18:00:00,191.305,191.336,190.991,191.115,10506,191.2561
2025-04-29 01,RESISTANCE_2596,2025-04-29 01:00:00,190.853,191.091,190.83,191.067,3239,190.9847
2025-04-29 02,RESISTANCE_2596,2025-04-29 02:00:00,191.074,191.159,190.95,191.011,5010,190.9613
2025-04-29 04,RESISTANCE_2597,2025-04-29 04:00:00,190.962,191.136,190.887,191.12,7001,190.9273
2025-04-29 05,RESISTANCE_2597,2025-04-29 05:00:00,191.122,191.173,191.022,191.107,7864,190.9474
2025-04-29 11,RESISTANCE_2598,2025-04-29 11:00:00,191.1,191.252,190.958,191.219,9456,191.0499
2025-04-29 12,RESISTANCE_2598,2025-04-29 12:00:00,191.22,191.336,191.129,191.195,8402,191.0683
2025-04-29 22,RESISTANCE_2599,2025-04-29 22:00:00,190.671,190.754,190.625,190.739,5990,190.7058
2025-04-29 23,RESISTANCE_2599,2025-04-29 23:00:00,190.742,190.932,190.69,190.69,4130,190.6844
2025-04-30 03,RESISTANCE_2600,2025-04-30 03:00:00,190.788,190.968,190.677,190.876,8145,190.6901
2025-04-30 04,RESISTANCE_2600,2025-04-30 04:00:00,190.877,190.899,190.686,190.745,7256,190.7035
2025-04-30 12,RESISTANCE_2601,2025-04-30 12:00:00,191.013,191.251,191.006,191.191,8171,190.9286
2025-04-30 13,RESISTANCE_2601,2025-04-30 13:00:00,191.192,191.231,191.057,191.094,7687,190.9504
2025-04-30 23,RESISTANCE_2602,2025-04-30 23:00:00,190.475,190.866,190.462,190.584,6748,190.4948
2025-05-01 00,RESISTANCE_2602,2025-05-01 00:00:00,190.585,190.592,190.378,190.462,1234,190.4399
2025-05-01 17,RESISTANCE_2603,2025-05-01 17:00:00,192.647,193.342,192.571,193.236,14836,192.3458
2025-05-01 18,RESISTANCE_2603,2025-05-01 18:00:00,193.236,193.359,193.039,193.076,12744,192.5115
2025-05-01 21,RESISTANCE_2604,2025-05-01 21:00:00,193.059,193.447,193.048,193.421,9761,192.8302
2025-05-01 22,RESISTANCE_2604,2025-05-01 22:00:00,193.421,193.443,193.22,193.241,8205,192.9287
2025-05-02 03,RESISTANCE_2605,2025-05-02 03:00:00,193.173,193.74,193.123,193.692,11132,193.1494
2025-05-02 04,RESISTANCE_2605,2025-05-02 04:00:00,193.692,193.708,193.239,193.271,9842,193.1689
2025-05-02 07,RESISTANCE_2606,2025-05-02 07:00:00,193.283,193.499,193.247,193.472,6015,193.2236
2025-05-02 08,RESISTANCE_2606,2025-05-02 08:00:00,193.474,193.516,193.326,193.351,6134,193.2346
2025-05-02 21,RESISTANCE_2607,2025-05-02 21:00:00,192.143,192.519,192.111,192.496,9075,192.1251
2025-05-02 22,RESISTANCE_2607,2025-05-02 22:00:00,192.495,192.626,192.407,192.492,8704,192.1321
2025-05-05 10,RESISTANCE_2608,2025-05-05 10:00:00,191.658,191.81,191.597,191.709,8232,191.7624
2025-05-05 11,RESISTANCE_2608,2025-05-05 11:00:00,191.712,191.72,191.239,191.317,8752,191.6959
2025-05-05 13,RESISTANCE_2609,2025-05-05 13:00:00,191.366,191.578,191.317,191.55,8039,191.6007
2025-05-05 14,RESISTANCE_2609,2025-05-05 14:00:00,191.554,191.685,191.509,191.549,7774,191.5887
2025-05-06 04,RESISTANCE_2610,2025-05-06 04:00:00,191.07,191.344,191.042,191.183,9314,191.1212
2025-05-06 05,RESISTANCE_2610,2025-05-06 05:00:00,191.184,191.197,190.925,191.073,7961,191.0926
2025-05-06 09,RESISTANCE_2611,2025-05-06 09:00:00,191.084,191.329,191.072,191.127,8386,191.0824
2025-05-06 10,RESISTANCE_2611,2025-05-06 10:00:00,191.129,191.214,190.782,190.894,11384,191.076
2025-05-06 13,RESISTANCE_2612,2025-05-06 13:00:00,190.814,191.091,190.754,190.982,8415,191.0045
2025-05-06 14,RESISTANCE_2612,2025-05-06 14:00:00,190.985,191.185,190.829,190.879,9216,190.9741
2025-05-06 17,RESISTANCE_2613,2025-05-06 17:00:00,190.686,191.153,190.612,191.007,12886,190.8959
2025-05-06 18,RESISTANCE_2613,2025-05-06 18:00:00,191.006,191.037,190.83,190.83,10632,190.8703
2025-05-07 01,RESISTANCE_2614,2025-05-07 01:00:00,190.415,191.24,190.356,191.202,6874,190.6617
